Survey,FIPS,FIPS,Region,Division,County,,1-unit,,,2-units,,,3-4 units,,,5+ units,,,1-unit rep,,,2-units rep,,,3-4 units rep,,, 5+units rep
202507,38,077,2,4,Richland County                                             ,4,4,822465,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,38,079,2,4,Rolette County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,38,081,2,4,Sargent County                                              ,1,1,293333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,38,083,2,4,Sheridan County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,38,085,2,4,Sioux County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,38,087,2,4,Slope County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,38,089,2,4,Stark County                                                ,6,6,1401930,0,0,0,0,0,0,0,0,0,5,5,1081280,0,0,0,0,0,0,0,0,0
202507,38,091,2,4,Steele County                                               ,1,1,530000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,38,093,2,4,Stutsman County                                             ,1,1,426000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,38,095,2,4,Towner County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,38,097,2,4,Traill County                                               ,1,1,350000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,38,099,2,4,Walsh County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,38,101,2,4,Ward County                                                 ,8,8,2132714,0,0,0,0,0,0,0,0,0,7,7,1812064,0,0,0,0,0,0,0,0,0
202507,38,103,2,4,Wells County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,38,105,2,4,Williams County                                             ,31,31,11840169,0,0,0,0,0,0,0,0,0,28,28,10575609,0,0,0,0,0,0,0,0,0
202507,39,001,2,3,Adams County                                                ,3,3,961950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,003,2,3,Allen County                                                ,6,6,1594965,1,2,160000,0,0,0,0,0,0,3,3,952000,0,0,0,0,0,0,0,0,0
202507,39,005,2,3,Ashland County                                              ,7,7,2106164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,007,2,3,Ashtabula County                                            ,12,12,2923929,0,0,0,1,3,185514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,009,2,3,Athens County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,011,2,3,Auglaize County                                             ,7,7,1938903,0,0,0,0,0,0,0,0,0,1,1,170000,0,0,0,0,0,0,0,0,0
202507,39,013,2,3,Belmont County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,015,2,3,Brown County                                                ,11,11,4038526,0,0,0,0,0,0,0,0,0,11,11,4038526,0,0,0,0,0,0,0,0,0
202507,39,017,2,3,Butler County                                               ,46,46,14803326,5,10,1230040,0,0,0,0,0,0,38,38,13423057,5,10,1230040,0,0,0,0,0,0
202507,39,019,2,3,Carroll County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,021,2,3,Champaign County                                            ,4,4,960000,0,0,0,0,0,0,0,0,0,4,4,960000,0,0,0,0,0,0,0,0,0
202507,39,023,2,3,Clark County                                                ,30,30,10081964,0,0,0,0,0,0,0,0,0,30,30,10081964,0,0,0,0,0,0,0,0,0
202507,39,025,2,3,Clermont County                                             ,63,63,17871099,3,6,1011317,5,18,3000000,1,10,1824550,62,62,17354277,3,6,1011317,5,18,3000000,1,10,1824550
202507,39,027,2,3,Clinton County                                              ,8,8,2755418,0,0,0,0,0,0,0,0,0,2,2,258449,0,0,0,0,0,0,0,0,0
202507,39,029,2,3,Columbiana County                                           ,1,1,346154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,031,2,3,Coshocton County                                            ,1,1,362500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,033,2,3,Crawford County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,035,2,3,Cuyahoga County                                             ,49,49,35198432,0,0,0,0,0,0,6,39,7448329,36,36,22237350,0,0,0,0,0,0,0,0,0
202507,39,037,2,3,Darke County                                                ,6,6,3291600,0,0,0,0,0,0,0,0,0,6,6,3291600,0,0,0,0,0,0,0,0,0
202507,39,039,2,3,Defiance County                                             ,5,5,1274050,0,0,0,0,0,0,0,0,0,2,2,503400,0,0,0,0,0,0,0,0,0
202507,39,041,2,3,Delaware County                                             ,87,87,32829880,0,0,0,0,0,0,0,0,0,83,83,31299083,0,0,0,0,0,0,0,0,0
202507,39,043,2,3,Erie County                                                 ,8,8,2334769,0,0,0,1,3,450000,0,0,0,1,1,315000,0,0,0,0,0,0,0,0,0
202507,39,045,2,3,Fairfield County                                            ,54,54,19158405,0,0,0,0,0,0,0,0,0,29,29,9158370,0,0,0,0,0,0,0,0,0
202507,39,047,2,3,Fayette County                                              ,2,2,623182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,049,2,3,Franklin County                                             ,167,167,63938935,11,22,3590000,4,16,4000000,43,972,93525760,164,164,61839149,11,22,3590000,4,16,4000000,42,967,92921095
202507,39,051,2,3,Fulton County                                               ,6,6,2029165,2,4,660000,0,0,0,0,0,0,5,5,1708515,2,4,660000,0,0,0,0,0,0
202507,39,053,2,3,Gallia County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,055,2,3,Geauga County                                               ,2,2,734277,0,0,0,0,0,0,0,0,0,2,2,734277,0,0,0,0,0,0,0,0,0
202507,39,057,2,3,Greene County                                               ,32,32,18124378,0,0,0,0,0,0,0,0,0,23,23,15521608,0,0,0,0,0,0,0,0,0
202507,39,059,2,3,Guernsey County                                             ,3,3,646049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,061,2,3,Hamilton County                                             ,50,50,18863142,0,0,0,0,0,0,2,23,2978155,39,39,14634689,0,0,0,0,0,0,1,6,1350000
202507,39,063,2,3,Hancock County                                              ,5,5,1413629,0,0,0,0,0,0,0,0,0,1,1,275000,0,0,0,0,0,0,0,0,0
202507,39,065,2,3,Hardin County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,067,2,3,Harrison County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,069,2,3,Henry County                                                ,5,5,1407571,0,0,0,0,0,0,0,0,0,1,1,360000,0,0,0,0,0,0,0,0,0
202507,39,071,2,3,Highland County                                             ,11,11,3527150,1,2,360092,1,3,325000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,073,2,3,Hocking County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,075,2,3,Holmes County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,077,2,3,Huron County                                                ,5,5,1587666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,079,2,3,Jackson County                                              ,3,3,883406,0,0,0,0,0,0,0,0,0,3,3,883406,0,0,0,0,0,0,0,0,0
202507,39,081,2,3,Jefferson County                                            ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,083,2,3,Knox County                                                 ,10,10,3343085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,085,2,3,Lake County                                                 ,35,35,12398828,0,0,0,0,0,0,0,0,0,35,35,12398828,0,0,0,0,0,0,0,0,0
202507,39,087,2,3,Lawrence County                                             ,2,2,371333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,089,2,3,Licking County                                              ,9,9,3939503,0,0,0,0,0,0,0,0,0,9,9,3939503,0,0,0,0,0,0,0,0,0
202507,39,091,2,3,Logan County                                                ,11,11,3613772,0,0,0,0,0,0,0,0,0,9,9,2906843,0,0,0,0,0,0,0,0,0
202507,39,093,2,3,Lorain County                                               ,59,59,23564802,2,4,596000,0,0,0,0,0,0,29,29,12937257,2,4,596000,0,0,0,0,0,0
202507,39,095,2,3,Lucas County                                                ,30,30,10184221,0,0,0,0,0,0,0,0,0,10,10,2678000,0,0,0,0,0,0,0,0,0
202507,39,097,2,3,Madison County                                              ,6,6,7399803,0,0,0,0,0,0,0,0,0,6,6,7399803,0,0,0,0,0,0,0,0,0
202507,39,099,2,3,Mahoning County                                             ,17,17,4860605,0,0,0,0,0,0,0,0,0,17,17,4860605,0,0,0,0,0,0,0,0,0
202507,39,101,2,3,Marion County                                               ,4,4,1083302,0,0,0,0,0,0,0,0,0,1,1,37548,0,0,0,0,0,0,0,0,0
202507,39,103,2,3,Medina County                                               ,40,40,17215196,0,0,0,0,0,0,0,0,0,36,36,15684434,0,0,0,0,0,0,0,0,0
202507,39,105,2,3,Meigs County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,107,2,3,Mercer County                                               ,9,9,3326090,0,0,0,0,0,0,0,0,0,4,4,1735000,0,0,0,0,0,0,0,0,0
202507,39,109,2,3,Miami County                                                ,28,28,10076975,0,0,0,1,3,875000,2,12,2000000,28,28,10076975,0,0,0,1,3,875000,2,12,2000000
202507,39,111,2,3,Monroe County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,113,2,3,Montgomery County                                           ,71,71,18786456,1,2,351333,6,18,853170,1,32,3881846,68,68,17762177,0,0,0,6,18,853170,0,0,0
202507,39,115,2,3,Morgan County                                               ,4,4,1096109,0,0,0,0,0,0,0,0,0,3,3,1025109,0,0,0,0,0,0,0,0,0
202507,39,117,2,3,Morrow County                                               ,6,6,1968633,0,0,0,0,0,0,0,0,0,2,2,734277,0,0,0,0,0,0,0,0,0
202507,39,119,2,3,Muskingum County                                            ,3,3,721605,1,2,351462,0,0,0,1,6,940548,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,121,2,3,Noble County                                                ,3,3,820000,0,0,0,0,0,0,0,0,0,3,3,820000,0,0,0,0,0,0,0,0,0
202507,39,123,2,3,Ottawa County                                               ,15,15,11005294,0,0,0,0,0,0,0,0,0,14,14,10651829,0,0,0,0,0,0,0,0,0
202507,39,125,2,3,Paulding County                                             ,2,2,610405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,127,2,3,Perry County                                                ,3,3,689336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,129,2,3,Pickaway County                                             ,17,17,5629066,1,2,243000,0,0,0,0,0,0,2,2,734277,0,0,0,0,0,0,0,0,0
202507,39,131,2,3,Pike County                                                 ,9,9,3012571,0,0,0,0,0,0,0,0,0,8,8,2691921,0,0,0,0,0,0,0,0,0
202507,39,133,2,3,Portage County                                              ,12,12,6564000,0,0,0,0,0,0,0,0,0,12,12,6564000,0,0,0,0,0,0,0,0,0
202507,39,135,2,3,Preble County                                               ,4,4,1282600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,137,2,3,Putnam County                                               ,7,7,2349815,0,0,0,0,0,0,0,0,0,5,5,1708515,0,0,0,0,0,0,0,0,0
202507,39,139,2,3,Richland County                                             ,9,9,3440397,5,10,1306000,0,0,0,0,0,0,1,1,452000,5,10,1306000,0,0,0,0,0,0
202507,39,141,2,3,Ross County                                                 ,3,3,901803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,143,2,3,Sandusky County                                             ,2,2,709714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,145,2,3,Scioto County                                               ,2,2,603238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,147,2,3,Seneca County                                               ,5,5,1588464,0,0,0,0,0,0,0,0,0,2,2,600000,0,0,0,0,0,0,0,0,0
202507,39,149,2,3,Shelby County                                               ,6,6,2327022,0,0,0,0,0,0,1,30,4702740,6,6,2327022,0,0,0,0,0,0,0,0,0
202507,39,151,2,3,Stark County                                                ,38,38,13633303,0,0,0,1,3,153766,1,11,844899,32,32,12736918,0,0,0,0,0,0,0,0,0
202507,39,153,2,3,Summit County                                               ,42,42,16366852,0,0,0,2,8,2181489,0,0,0,27,27,12611735,0,0,0,2,8,2181489,0,0,0
202507,39,155,2,3,Trumbull County                                             ,12,12,3068100,0,0,0,0,0,0,0,0,0,12,12,3068100,0,0,0,0,0,0,0,0,0
202507,39,157,2,3,Tuscarawas County                                           ,8,8,2961288,1,2,351462,0,0,0,0,0,0,3,3,1336500,0,0,0,0,0,0,0,0,0
202507,39,159,2,3,Union County                                                ,50,50,24667759,0,0,0,0,0,0,1,41,6700000,50,50,24667759,0,0,0,0,0,0,1,41,6700000
202507,39,161,2,3,Van Wert County                                             ,1,1,200000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,163,2,3,Vinton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,165,2,3,Warren County                                               ,70,70,24480476,0,0,0,2,8,2088000,4,60,7373000,67,67,23571495,0,0,0,2,8,2088000,4,60,7373000
202507,39,167,2,3,Washington County                                           ,1,1,112500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,39,169,2,3,Wayne County                                                ,17,17,5584277,0,0,0,0,0,0,0,0,0,17,17,5584277,0,0,0,0,0,0,0,0,0
202507,39,171,2,3,Williams County                                             ,1,1,100000,1,2,190000,0,0,0,0,0,0,1,1,100000,0,0,0,0,0,0,0,0,0
202507,39,173,2,3,Wood County                                                 ,10,10,4054636,0,0,0,0,0,0,0,0,0,10,10,4054636,0,0,0,0,0,0,0,0,0
202507,39,175,2,3,Wyandot County                                              ,1,1,337167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,001,3,7,Adair County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,003,3,7,Alfalfa County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,005,3,7,Atoka County                                                ,2,2,605281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,007,3,7,Beaver County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,009,3,7,Beckham County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,011,3,7,Blaine County                                               ,1,1,400000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,013,3,7,Bryan County                                                ,7,7,2473236,1,2,208048,0,0,0,1,5,881250,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,015,3,7,Caddo County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,017,3,7,Canadian County                                             ,29,29,6208472,1,2,205000,0,0,0,0,0,0,16,16,3456160,0,0,0,0,0,0,0,0,0
202507,40,019,3,7,Carter County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,021,3,7,Cherokee County                                             ,2,2,429000,1,2,200000,0,0,0,0,0,0,2,2,429000,1,2,200000,0,0,0,0,0,0
202507,40,023,3,7,Choctaw County                                              ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,025,3,7,Cimarron County                                             ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,027,3,7,Cleveland County                                            ,28,28,12516910,0,0,0,0,0,0,0,0,0,27,27,12298728,0,0,0,0,0,0,0,0,0
202507,40,029,3,7,Coal County                                                 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,031,3,7,Comanche County                                             ,9,9,1599150,0,0,0,0,0,0,0,0,0,4,4,788920,0,0,0,0,0,0,0,0,0
202507,40,033,3,7,Cotton County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,035,3,7,Craig County                                                ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,037,3,7,Creek County                                                ,16,16,3545488,0,0,0,0,0,0,1,5,384616,10,10,2190000,0,0,0,0,0,0,0,0,0
202507,40,039,3,7,Custer County                                               ,5,5,1776000,0,0,0,0,0,0,0,0,0,5,5,1776000,0,0,0,0,0,0,0,0,0
202507,40,041,3,7,Delaware County                                             ,1,1,302641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,045,3,7,Ellis County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,047,3,7,Garfield County                                             ,1,1,80000,0,0,0,0,0,0,0,0,0,1,1,80000,0,0,0,0,0,0,0,0,0
202507,40,049,3,7,Garvin County                                               ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,051,3,7,Grady County                                                ,20,20,3914771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,053,3,7,Grant County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
202507,40,055,3,7,Greer County                                                ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
